obsID obs_collection dataproduct_type obs_id description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project prvversion proposal_id productFilename size parent_obsid dataRights calib_level filters
24834875 HST image jbl754010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jbl754010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 12286 jbl754010_drz.fits 214404480 26441511 PUBLIC 3 F606W
26277487 HST image ie0004x7q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ie0004x7q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15973 ie0004x7q_drz.fits 53850240 26277487 PUBLIC 3 F350LP
26277488 HST image ie0004x6q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ie0004x6q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15973 ie0004x6q_drz.fits 53850240 26277488 PUBLIC 3 F350LP
26277495 HST image ie0004x5q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ie0004x5q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15973 ie0004x5q_drz.fits 53850240 26277495 PUBLIC 3 F350LP
26277496 HST image ie0004x2q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ie0004x2q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15973 ie0004x2q_drz.fits 53876160 26277496 PUBLIC 3 F350LP
26277497 HST image ie0004x4q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ie0004x4q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15973 ie0004x4q_drz.fits 53850240 26277497 PUBLIC 3 F350LP
26277498 HST image ie0004x3q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ie0004x3q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15973 ie0004x3q_drz.fits 53876160 26277498 PUBLIC 3 F350LP
74634075 HST image iep378010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iep378010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16657 iep378010_drz.fits 217563840 74634075 PUBLIC 3 F275W
74634075 HST image iep378010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iep378010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16657 iep378010_drz.fits 217563840 74635243 PUBLIC 3 F275W
208013349 HST image hst_10880_46_wfpc2_pc_f814w_u9s946 "HAP fits science image" D mast:HST/product/hst_10880_46_wfpc2_pc_f814w_u9s946_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 10880 hst_10880_46_wfpc2_pc_f814w_u9s946_drz.fits 220199040 24698884 PUBLIC 3 F814W
208013349 HST image hst_10880_46_wfpc2_pc_f814w_u9s946 "HAP fits science image" D mast:HST/product/hst_10880_46_wfpc2_pc_f814w_u9s946_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 10880 hst_10880_46_wfpc2_pc_f814w_u9s946_drz.fits 220199040 24698885 PUBLIC 3 F814W
208013349 HST image hst_10880_46_wfpc2_pc_f814w_u9s946 "HAP fits science image" D mast:HST/product/hst_10880_46_wfpc2_pc_f814w_u9s946_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 10880 hst_10880_46_wfpc2_pc_f814w_u9s946_drz.fits 220199040 208013349 PUBLIC 3 F814W
230217443 HST image ifi801030 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ifi801030_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 17854 ifi801030_drz.fits 54118080 230217443 PUBLIC 3 F336W
230217443 HST image ifi801030 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ifi801030_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 17854 ifi801030_drz.fits 54118080 230219628 PUBLIC 3 F336W
230217443 HST image ifi801030 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ifi801030_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 17854 ifi801030_drz.fits 54118080 230219633 PUBLIC 3 F336W
230217443 HST image ifi801030 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ifi801030_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 17854 ifi801030_drz.fits 54118080 230219637 PUBLIC 3 F336W
230217444 HST image ifi801040 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ifi801040_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 17854 ifi801040_drz.fits 54118080 230217444 PUBLIC 3 F606W
230217444 HST image ifi801040 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ifi801040_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 17854 ifi801040_drz.fits 54118080 230219629 PUBLIC 3 F606W
230217444 HST image ifi801040 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ifi801040_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 17854 ifi801040_drz.fits 54118080 230219631 PUBLIC 3 F606W
230217444 HST image ifi801040 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ifi801040_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 17854 ifi801040_drz.fits 54118080 230219635 PUBLIC 3 F606W
25872374 HST image jdbaa1010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jdbaa1010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 14840 jdbaa1010_drz.fits 214914240 25872374 PUBLIC 3 F606W
25872374 HST image jdbaa1010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jdbaa1010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 14840 jdbaa1010_drz.fits 214914240 26483154 PUBLIC 3 F606W
24809092 HST image ic1o33010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic1o33010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.2 (Apr-15-2024)" 12873 ic1o33010_drz.fits 12689280 24809092 PUBLIC 3 F127M
24809092 HST image ic1o33010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic1o33010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.2 (Apr-15-2024)" 12873 ic1o33010_drz.fits 12689280 26587544 PUBLIC 3 F127M
24809589 HST image ic2i34030 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic2i34030_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13003 ic2i34030_drz.fits 220714560 24809589 PUBLIC 3 F606W
24809589 HST image ic2i34030 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic2i34030_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13003 ic2i34030_drz.fits 220714560 26587464 PUBLIC 3 F606W
24809590 HST image ic2i34040 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic2i34040_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13003 ic2i34040_drz.fits 220662720 24809590 PUBLIC 3 F475W
24809590 HST image ic2i34040 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic2i34040_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13003 ic2i34040_drz.fits 220662720 26587461 PUBLIC 3 F475W
24987030 HST image icrv06010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/icrv06010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13943 icrv06010_drz.fits 13708800 24987030 PUBLIC 3 F275W
24987030 HST image icrv06010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/icrv06010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13943 icrv06010_drz.fits 13708800 26630998 PUBLIC 3 F275W
24987031 HST image icrv06020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/icrv06020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13943 icrv06020_drz.fits 54118080 24987031 PUBLIC 3 F606W
24987031 HST image icrv06020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/icrv06020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13943 icrv06020_drz.fits 54118080 26630999 PUBLIC 3 F606W
25872788 HST image idja13010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/idja13010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15323 idja13010_drz.fits 54095040 25872788 PUBLIC 3 F475W
25872788 HST image idja13010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/idja13010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15323 idja13010_drz.fits 54095040 26672601 PUBLIC 3 F475W
25872789 HST image idja13020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/idja13020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15323 idja13020_drz.fits 53904960 25872789 PUBLIC 3 F814W
25872789 HST image idja13020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/idja13020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 15323 idja13020_drz.fits 53904960 26672593 PUBLIC 3 F814W
26587544 HST image hst_12873_33_wfc3_ir_f127m_ic1o33 "HAP fits science image" D mast:HST/product/hst_12873_33_wfc3_ir_f127m_ic1o33_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 12873 hst_12873_33_wfc3_ir_f127m_ic1o33_drz.fits 21579840 24809092 PUBLIC 3 F127M
26587544 HST image hst_12873_33_wfc3_ir_f127m_ic1o33 "HAP fits science image" D mast:HST/product/hst_12873_33_wfc3_ir_f127m_ic1o33_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 12873 hst_12873_33_wfc3_ir_f127m_ic1o33_drz.fits 21579840 26587544 PUBLIC 3 F127M
26587544 HST image hst_12873_33_wfc3_ir_f127m_ic1o33 "HAP fits science image" D mast:HST/product/hst_12873_33_wfc3_ir_f127m_ic1o33_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 12873 hst_12873_33_wfc3_ir_f127m_ic1o33_drz.fits 21579840 87517502 PUBLIC 3 F127M
26587544 HST image hst_12873_33_wfc3_ir_f127m_ic1o33 "HAP fits science image" D mast:HST/product/hst_12873_33_wfc3_ir_f127m_ic1o33_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 12873 hst_12873_33_wfc3_ir_f127m_ic1o33_drz.fits 21579840 87517555 PUBLIC 3 F127M
87517502 HST image hst_skycell-p1469x16y09_wfc3_ir_f127m_coarse-all "HAP fits science image" D mast:HST/product/hst_skycell-p1469x16y09_wfc3_ir_f127m_coarse-all_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-MVM "DrizzlePac 3.7.1.1" "" hst_skycell-p1469x16y09_wfc3_ir_f127m_coarse-all_drz.fits 16197120 26587544 PUBLIC 3 F127M
87517502 HST image hst_skycell-p1469x16y09_wfc3_ir_f127m_coarse-all "HAP fits science image" D mast:HST/product/hst_skycell-p1469x16y09_wfc3_ir_f127m_coarse-all_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-MVM "DrizzlePac 3.7.1.1" "" hst_skycell-p1469x16y09_wfc3_ir_f127m_coarse-all_drz.fits 16197120 87517502 PUBLIC 3 F127M
87517555 HST image hst_skycell-p1469x16y09_wfc3_ir_f127m_all "HAP fits science image" D mast:HST/product/hst_skycell-p1469x16y09_wfc3_ir_f127m_all_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-MVM "DrizzlePac 3.7.1.1" "" hst_skycell-p1469x16y09_wfc3_ir_f127m_all_drz.fits 144708480 26587544 PUBLIC 3 F127M
87517555 HST image hst_skycell-p1469x16y09_wfc3_ir_f127m_all "HAP fits science image" D mast:HST/product/hst_skycell-p1469x16y09_wfc3_ir_f127m_all_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-MVM "DrizzlePac 3.7.1.1" "" hst_skycell-p1469x16y09_wfc3_ir_f127m_all_drz.fits 144708480 87517555 PUBLIC 3 F127M
88521704 HST image iemf19010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iemf19010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16758 iemf19010_drz.fits 217512000 88521704 PUBLIC 3 F555W
88521704 HST image iemf19010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iemf19010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16758 iemf19010_drz.fits 217512000 88562978 PUBLIC 3 F555W
88545400 HST image iemf19020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iemf19020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16758 iemf19020_drz.fits 217512000 88545400 PUBLIC 3 F814W
88545400 HST image iemf19020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iemf19020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16758 iemf19020_drz.fits 217512000 88562810 PUBLIC 3 F814W
171824629 HST image jds43x010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jds43x010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 15445 jds43x010_drz.fits 217843200 171824629 PUBLIC 3 F475W
171824629 HST image jds43x010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jds43x010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 15445 jds43x010_drz.fits 217843200 171943356 PUBLIC 3 F475W
207340141 HST image hst_7385_17_wfpc2_pc_f555w_u4ew17 "HAP fits science image" D mast:HST/product/hst_7385_17_wfpc2_pc_f555w_u4ew17_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 7385 hst_7385_17_wfpc2_pc_f555w_u4ew17_drz.fits 154166400 24599750 PUBLIC 3 F555W
207340141 HST image hst_7385_17_wfpc2_pc_f555w_u4ew17 "HAP fits science image" D mast:HST/product/hst_7385_17_wfpc2_pc_f555w_u4ew17_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 7385 hst_7385_17_wfpc2_pc_f555w_u4ew17_drz.fits 154166400 207340141 PUBLIC 3 F555W
207341643 HST image hst_7385_17_wfpc2_pc_f850lp_u4ew17 "HAP fits science image" D mast:HST/product/hst_7385_17_wfpc2_pc_f850lp_u4ew17_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 7385 hst_7385_17_wfpc2_pc_f850lp_u4ew17_drz.fits 154180800 24599748 PUBLIC 3 F850LP
207341643 HST image hst_7385_17_wfpc2_pc_f850lp_u4ew17 "HAP fits science image" D mast:HST/product/hst_7385_17_wfpc2_pc_f850lp_u4ew17_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 7385 hst_7385_17_wfpc2_pc_f850lp_u4ew17_drz.fits 154180800 24599749 PUBLIC 3 F850LP
207341643 HST image hst_7385_17_wfpc2_pc_f850lp_u4ew17 "HAP fits science image" D mast:HST/product/hst_7385_17_wfpc2_pc_f850lp_u4ew17_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 7385 hst_7385_17_wfpc2_pc_f850lp_u4ew17_drz.fits 154180800 207341643 PUBLIC 3 F850LP
218182705 HST image jf56d0010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jf56d0010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.7.0" 17308 jf56d0010_drz.fits 214960320 218182705 PUBLIC 3 F814W
218182705 HST image jf56d0010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jf56d0010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.7.0" 17308 jf56d0010_drz.fits 214960320 218206956 PUBLIC 3 F814W
207479765 HST image hst_8544_nk_wfpc2_pc_f606w_u5l6nk "HAP fits science image" D mast:HST/product/hst_8544_nk_wfpc2_pc_f606w_u5l6nk_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8544 hst_8544_nk_wfpc2_pc_f606w_u5l6nk_drz.fits 249298560 24625740 PUBLIC 3 F606W
207479765 HST image hst_8544_nk_wfpc2_pc_f606w_u5l6nk "HAP fits science image" D mast:HST/product/hst_8544_nk_wfpc2_pc_f606w_u5l6nk_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8544 hst_8544_nk_wfpc2_pc_f606w_u5l6nk_drz.fits 249298560 207479765 PUBLIC 3 F606W
207481431 HST image hst_8544_nj_wfpc2_pc_f606w_u5l6nj "HAP fits science image" D mast:HST/product/hst_8544_nj_wfpc2_pc_f606w_u5l6nj_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8544 hst_8544_nj_wfpc2_pc_f606w_u5l6nj_drz.fits 251769600 24625738 PUBLIC 3 F606W
207481431 HST image hst_8544_nj_wfpc2_pc_f606w_u5l6nj "HAP fits science image" D mast:HST/product/hst_8544_nj_wfpc2_pc_f606w_u5l6nj_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8544 hst_8544_nj_wfpc2_pc_f606w_u5l6nj_drz.fits 251769600 207481431 PUBLIC 3 F606W
207554222 HST image hst_8805_fn_wfpc2_pc_f606w_u67ffn "HAP fits science image" D mast:HST/product/hst_8805_fn_wfpc2_pc_f606w_u67ffn_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fn_wfpc2_pc_f606w_u67ffn_drz.fits 247947840 24634568 PUBLIC 3 F606W
207554222 HST image hst_8805_fn_wfpc2_pc_f606w_u67ffn "HAP fits science image" D mast:HST/product/hst_8805_fn_wfpc2_pc_f606w_u67ffn_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fn_wfpc2_pc_f606w_u67ffn_drz.fits 247947840 24634569 PUBLIC 3 F606W
207554222 HST image hst_8805_fn_wfpc2_pc_f606w_u67ffn "HAP fits science image" D mast:HST/product/hst_8805_fn_wfpc2_pc_f606w_u67ffn_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fn_wfpc2_pc_f606w_u67ffn_drz.fits 247947840 207554222 PUBLIC 3 F606W
207560458 HST image hst_8805_fw_wfpc2_pc_f606w_u67ffw "HAP fits science image" D mast:HST/product/hst_8805_fw_wfpc2_pc_f606w_u67ffw_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fw_wfpc2_pc_f606w_u67ffw_drz.fits 249148800 24634586 PUBLIC 3 F606W
207560458 HST image hst_8805_fw_wfpc2_pc_f606w_u67ffw "HAP fits science image" D mast:HST/product/hst_8805_fw_wfpc2_pc_f606w_u67ffw_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fw_wfpc2_pc_f606w_u67ffw_drz.fits 249148800 24634587 PUBLIC 3 F606W
207560458 HST image hst_8805_fw_wfpc2_pc_f606w_u67ffw "HAP fits science image" D mast:HST/product/hst_8805_fw_wfpc2_pc_f606w_u67ffw_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fw_wfpc2_pc_f606w_u67ffw_drz.fits 249148800 207560458 PUBLIC 3 F606W
207573570 HST image hst_8805_fx_wfpc2_pc_f606w_u67ffx "HAP fits science image" D mast:HST/product/hst_8805_fx_wfpc2_pc_f606w_u67ffx_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fx_wfpc2_pc_f606w_u67ffx_drz.fits 248328000 24634588 PUBLIC 3 F606W
207573570 HST image hst_8805_fx_wfpc2_pc_f606w_u67ffx "HAP fits science image" D mast:HST/product/hst_8805_fx_wfpc2_pc_f606w_u67ffx_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fx_wfpc2_pc_f606w_u67ffx_drz.fits 248328000 24634589 PUBLIC 3 F606W
207573570 HST image hst_8805_fx_wfpc2_pc_f606w_u67ffx "HAP fits science image" D mast:HST/product/hst_8805_fx_wfpc2_pc_f606w_u67ffx_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8805 hst_8805_fx_wfpc2_pc_f606w_u67ffx_drz.fits 248328000 207573570 PUBLIC 3 F606W
23823100 HST image ib2k56nqq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ib2k56nqq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 11644 ib2k56nqq_drz.fits 3435840 23823100 PUBLIC 3 F606W
23823101 HST image ib2k56nrq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ib2k56nrq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 11644 ib2k56nrq_drz.fits 3435840 23823101 PUBLIC 3 F814W
23823102 HST image ib2k56nsq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ib2k56nsq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 11644 ib2k56nsq_drz.fits 3435840 23823102 PUBLIC 3 F606W
23823103 HST image ib2k56ntq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ib2k56ntq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 11644 ib2k56ntq_drz.fits 3435840 23823103 PUBLIC 3 F814W
23823444 HST image ib2k99teq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ib2k99teq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 11644 ib2k99teq_drz.fits 3435840 23823444 PUBLIC 3 F606W
23823445 HST image ib2k99tfq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ib2k99tfq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 11644 ib2k99tfq_drz.fits 3435840 23823445 PUBLIC 3 F814W
23823446 HST image ib2k99tgq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ib2k99tgq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 11644 ib2k99tgq_drz.fits 3435840 23823446 PUBLIC 3 F606W
23823447 HST image ib2k99thq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ib2k99thq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 11644 ib2k99thq_drz.fits 3435840 23823447 PUBLIC 3 F814W
